0,1,1
1,1,2
2,1,3
3,61,1
4,190,3
5,61,109
6,190,228
7,190,19
8,9,19
9,100,19
10,158,19
11,9,18
12,158,202
13,11,18
14,11,23
15,11,24
16,33,24
17,57,23
18,81,23
19,33,57
20,33,44
21,33,58
22,57,97
23,57,98
24,57,99
25,57,100
26,81,27
27,81,78
28,12,27
29,25,44
30,46,27
31,46,78
32,63,98
33,78,78
34,84,44
35,90,97
36,97,44
37,133,44
38,137,27
39,143,78
40,168,44
41,169,44
42,12,25
43,12,26
44,25,45
45,46,77
46,46,79
47,63,111
48,78,130
49,78,131
50,90,140
51,133,182
52,137,77
53,137,149
54,137,185
55,143,193
56,168,215
57,67,25
58,67,26
59,105,149
60,130,149
61,163,182
62,164,149
63,171,131
64,67,114
65,67,115
66,105,39
67,130,179
68,130,47
69,163,208
70,163,136
71,163,209
72,164,43
73,164,210
74,171,216
75,171,217
76,22,39
77,24,43
78,27,47
79,65,47
80,77,47
81,85,136
82,119,47
83,140,115
84,165,209
85,166,209
86,181,39
87,22,37
88,22,38
89,22,40
90,85,134
91,85,135
92,119,29
93,140,152
94,140,187
95,140,188
96,140,189
97,140,190
98,165,32
99,166,211
100,166,212
101,166,213
102,166,118
103,16,29
104,19,32
105,30,38
106,30,37
107,40,37
108,40,38
109,68,118
110,103,32
111,110,152
112,118,37
113,118,38
114,132,118
115,134,152
116,134,38
117,134,37
118,135,37
119,135,38
120,139,152
121,16,28
122,19,30
123,19,31
124,19,33
125,40,67
126,68,116
127,68,108
128,68,117
129,68,119
130,68,120
131,103,91
132,118,165
133,132,181
134,132,110
135,139,172
136,13,28
137,17,28
138,37,33
139,47,30
140,48,33
141,49,67
142,51,33
143,52,67
144,53,91
145,54,91
146,60,108
147,62,110
148,73,110
149,74,119
150,76,110
151,98,67
152,99,30
153,99,31
154,102,33
155,104,33
156,123,172
157,149,67
158,160,30
159,173,117
160,177,33
161,179,30
162,179,31
163,185,30
164,185,31
165,189,67
166,194,91
167,194,67
168,202,110
169,13,4
170,47,70
171,49,53
172,51,82
173,52,83
174,52,84
175,52,85
176,52,86
177,52,87
178,52,88
179,52,52
180,52,89
181,52,90
182,52,17
183,54,92
184,74,126
185,98,145
186,98,146
187,98,94
188,99,125
189,102,147
190,104,148
191,123,16
192,149,72
193,149,41
194,160,203
195,160,204
196,173,219
197,173,220
198,179,224
199,185,226
200,189,227
201,194,231
202,202,123
203,202,52
204,202,235
205,2,4
206,7,16
207,8,17
208,14,4
209,15,4
210,18,4
211,23,41
212,31,52
213,31,53
214,32,41
215,41,70
216,43,72
217,45,41
